src_SA2_MAIN16,nbr_SA2_MAIN16
116011304,116031314
116011304,116021312
116011304,116021563
116011304,116011303
116011306,116011304
116011306,116011561
116011306,116031319
116011306,116031318
116011306,116031314
116011307,115011291
116011307,116021309
116011307,125041493
116011307,116011308
116011307,116011303
116011307,125041494
116011308,116031318
116011308,125041493
116011308,116011560
116011308,116011307
116011308,116011303
116011308,125041588
116011308,125031482
116011560,116011561
116011560,116031318
116011560,116011308
116011560,116011303
116011561,116011306
116011561,116011304
116011561,116031318
116011561,116011560
116011561,116011303
116021309,115011291
116021309,115011559
116021309,116021310
116021309,116021562
116021309,116011307
116021309,116011303
116021310,116021312
116021310,116021563
116021310,115041302
116021310,115011559
116021310,116021309
116021310,116021562
116021312,116011304
116021312,115041301
116021312,116031313
116021312,116031314
116021312,116031315
116021312,116021563
116021312,115041302
116021312,116031316
116021312,124031458
116021312,124041467
116021312,124041468
116021312,116021310
116021562,116021563
116021562,116021309
116021562,116021310
116021562,116011303
116021563,116011304
116021563,116031314
116021563,116021312
116021563,116021310
116021563,116021562
116021563,116011303
116031313,116031317
116031313,116021312
116031313,116031315
116031313,116031316
116031314,116011306
116031314,116011304
116031314,116031319
116031314,116021312
116031314,116031315
116031314,116021563
116031315,116031317
116031315,116031313
116031315,116031319
116031315,116031314
116031315,116021312
116031316,116031317
116031316,116031313
116031316,116021312
116031316,124051581
116031316,124031458
116031317,116031313
116031317,116031319
116031317,116031315
116031317,116031316
116031317,124051580
116031317,124051581
116031318,116011306
116031318,116011561
116031318,116031319
116031318,124051469
116031318,124051580
116031318,127021518
116031318,116011560
116031318,116011308
116031318,125031482
116031318,127021521
116031319,116011306
116031319,116031317
116031319,116031318
116031319,116031314
116031319,116031315
116031319,124051580
117011320,118021350
117011320,117011321
117011320,117011323
117011320,117011324
117011321,117011325
117011321,117011322
117011321,117011323
117011321,117011320
117011322,118021565
117011322,117021328
117011322,117031330
117011322,117031338
117011322,118021564
117011322,117011325
117011322,117011321
117011322,117011323
117011323,118021350
117011323,118021568
117011323,118021565
117011323,117011322
117011323,117011321
117011323,117011320
117011324,118021350
117011324,117011320
117011325,117021328
117011325,119041375
117011325,119041380
117011325,117011322
117011325,117011321
117021326,117021327
117021326,117021328
117021326,120031394
117021326,119021364
117021326,119041375
117021326,117031332
117021327,120021388
117021327,117021326
117021327,120031394
117021327,117031332
117021328,117021326
117021328,119041375
117021328,117031332
117021328,117031330
117021328,117011325
117021328,117011322
117031329,118011345
117031329,117031336
117031329,117031333
117031329,117031337
117031330,117021328
117031330,117031332
117031330,117031335
117031330,117031338
117031330,117011322
117031331,120021388
117031331,117031334
117031331,117031332
117031331,117031335
117031332,120021388
117031332,117021327
117031332,117021326
117031332,117021328
117031332,117031331
117031332,117031334
117031332,117031330
117031332,117031335
117031333,118011345
117031333,118011343
117031333,117031329
117031333,117031337
117031334,117031331
117031334,117031337
117031334,117031332
117031334,117031335
117031335,118011345
117031335,117031336
117031335,117031331
117031335,117031334
117031335,117031337
117031335,117031332
117031335,117031330
117031335,117031338
117031336,118011345
117031336,117031329
117031336,117031337
117031336,117031335
117031337,117031336
117031337,117031329
117031337,117031334
117031337,117031333
117031337,117031335
117031338,118011345
117031338,117031330
117031338,117031335
117031338,118021564
117031338,117011322
118011339,118011340
118011339,118021348
118011339,118011341
118011339,118011343
118011340,118011339
118011340,118011346
118011340,118011344
118011340,118011343
118011341,118011339
118011341,118021348
118011341,118021569
118011341,118011342
118011341,118011347
118011341,118011343
118011342,118021569
118011342,118021570
118011342,118011341
118011342,118011347
118011342,118011345
118011342,118021564
118011343,118011339
118011343,118011340
118011343,118011346
118011343,118011341
118011343,118011347
118011343,118011345
118011343,117031333
118011344,118011340
118011344,118011346
118011345,118011342
118011345,118011347
118011345,118011343
118011345,117031336
118011345,117031329
118011345,117031333
118011345,117031335
118011345,117031338
118011345,118021564
118011346,118011340
118011346,118011344
118011346,118011343
118011347,118011342
118011347,118011341
118011347,118011345
118011347,118011343
118021348,118011339
118021348,118021566
118021348,118021569
118021348,118021570
118021348,118011341
118021350,118021567
118021350,118021568
118021350,117011323
118021350,117011320
118021350,117011324
118021564,118021565
118021564,118021570
118021564,118011342
118021564,118011345
118021564,117031338
118021564,117011322
118021565,118021568
118021565,118021566
118021565,118021570
118021565,118021564
118021565,117011322
118021565,117011323
118021566,118021567
118021566,118021568
118021566,118021565
118021566,118021348
118021566,118021570
118021567,118021350
118021567,118021568
118021567,118021566
118021568,118021350
118021568,118021567
118021568,118021566
118021568,118021565
118021568,117011323
118021569,118021348
118021569,118021570
118021569,118011342
118021569,118011341
118021570,118021566
118021570,118021565
118021570,118021348
118021570,118021569
118021570,118011342
118021570,118021564
119011354,119011356
119011354,127031523
119011354,125031480
119011354,125031479
119011354,127021513
119011354,127021511
119011354,119011361
119011355,120031575
119011355,125011586
119011355,125011475
119011355,125011587
119011355,119011361
119011355,119011571
119011355,119011357
119011356,127031523
119011356,119011360
119011356,119011572
119011356,119011354
119011356,119011361
119011356,119011571
119011356,119011359
119011357,120031575
119011357,119011571
119011357,119011355
119011357,119021573
119011357,120031576
119011357,119021362
119011357,119021366
119011357,119021574
119011358,119011360
119011358,119011572
119011358,119021366
119011358,119031373
119011359,119011356
119011359,127031523
119011359,119011360
119011359,127031524
119011359,128021535
119011360,119011356
119011360,119011358
119011360,119011572
119011360,119011359
119011361,119011356
119011361,119011354
119011361,125031479
119011361,125011587
119011361,119011571
119011361,119011355
119011571,119011356
119011571,119011572
119011571,119011361
119011571,119011355
119011571,119011357
119011571,119021366
119011572,119011356
119011572,119011360
119011572,119011358
119011572,119011571
119011572,119021366
119021362,119011357
119021362,119021573
119021362,120031576
119021362,120031393
119021362,119021363
119021362,119021364
119021362,119021367
119021363,119021362
119021363,120031393
119021363,120031392
119021363,119021364
119021364,119021362
119021364,117021326
119021364,119021363
119021364,120031392
119021364,120031394
119021364,119041375
119021364,119041377
119021364,119021367
119021364,119031370
119021366,119011358
119021366,119011572
119021366,119011571
119021366,119011357
119021366,119031373
119021366,119021574
119021366,119021367
119021367,119021573
119021367,119021362
119021367,119021364
119021367,119021366
119021367,119031373
119021367,119021574
119021367,119031370
119021573,119011357
119021573,119021362
119021573,119021574
119021573,119021367
119021574,119011357
119021574,119021573
119021574,119021366
119021574,119021367
119031368,119041376
119031368,119041377
119031368,119031370
119031368,119031369
119031368,119031371
119031368,119031374
119031368,119041379
119031369,119031368
119031369,119031372
119031369,119031370
119031369,119031371
119031369,119031374
119031370,119021364
119031370,119031368
119031370,119041377
119031370,119031372
119031370,119031373
119031370,119021367
119031370,119031369
119031371,119031368
119031371,119031369
119031371,119031374
119031372,119031373
119031372,119031370
119031372,119031369
119031373,119011358
119031373,119031372
119031373,119021366
119031373,119021367
119031373,119031370
119031374,119031368
119031374,119031369
119031374,119031371
119031374,128011531
119031374,119041379
119041375,117021326
119041375,117021328
119041375,119021364
119041375,119041380
119041375,119041376
119041375,119041381
119041375,119041377
119041375,117011325
119041376,119041375
119041376,119041378
119041376,119031368
119041376,119041381
119041376,119041377
119041376,119041379
119041377,119021364
119041377,119041375
119041377,119031368
119041377,119041376
119041377,119031370
119041378,119041380
119041378,119041376
119041378,119041381
119041378,119041382
119041378,119041379
119041379,119041378
119041379,119031368
119041379,119041376
119041379,119041382
119041379,119031374
119041380,119041375
119041380,119041378
119041380,119041381
119041380,119041382
119041380,117011325
119041381,119041375
119041381,119041378
119041381,119041380
119041381,119041376
119041382,119041378
119041382,119041380
119041382,119041379
120011383,120011386
120011383,120031391
120011383,120031575
120011383,120011384
120011384,120031575
120011384,120031396
120011384,120011383
120011384,125011473
120011385,120011386
120011386,120011385
120011386,120031391
120011386,120011383
120011386,120031390
120011386,120031395
120021387,120021389
120021388,120021389
120021388,117021327
120021388,120031395
120021388,120031394
120021388,117031331
120021388,117031332
120021389,120021388
120021389,120021387
120021389,120031395
120031390,120011386
120031390,120031391
120031390,120031393
120031390,120031392
120031390,120031395
120031390,120031394
120031391,120011386
120031391,120031575
120031391,120011383
120031391,120031393
120031391,120031390
120031392,120031393
120031392,119021363
120031392,120031390
120031392,120031394
120031392,119021364
120031393,120031391
120031393,120031575
120031393,120031576
120031393,119021362
120031393,119021363
120031393,120031392
120031393,120031390
120031394,120021388
120031394,117021327
120031394,117021326
120031394,120031392
120031394,120031390
120031394,120031395
120031394,119021364
120031395,120011386
120031395,120021388
120031395,120021389
120031395,120031390
120031395,120031394
120031396,120031575
120031396,120011384
120031396,125011473
120031396,125011586
120031396,125011475
120031575,120031391
120031575,120031396
120031575,120011383
120031575,120011384
120031575,125011475
120031575,119011355
120031575,119011357
120031575,120031576
120031575,120031393
120031576,120031575
120031576,119011357
120031576,119021362
120031576,120031393
121011398,121011399
121011398,121011402
121011398,121031408
121011398,121011401
121011398,121011400
121011399,126021501
121011399,121011398
121011399,121031408
121011399,121011400
121011400,121011399
121011400,121011398
121011400,121011401
121011400,121041414
121011401,121011398
121011401,121011402
121011401,121011400
121011401,121041413
121011401,121041414
121011402,121011398
121011402,121031408
121011402,121011401
121011402,121041413
121021403,121021578
121021403,121031412
121021403,121031411
121021403,121021577
121021403,115021297
121021403,115021298
121021403,121021404
121021404,121021403
121021404,115021298
121021406,121021578
121021406,121031412
121021406,121021577
121021406,121021579
121021406,115021297
121021406,126011496
121021406,115011558
121021577,121021406
121021577,121021403
121021577,121021578
121021577,121031412
121021577,121021579
121021578,121021406
121021578,121021403
121021578,121021577
121021578,115021297
121021579,121021406
121021579,121031412
121021579,121021577
121031407,126021500
121031407,121031408
121031407,122031427
121031407,121031409
121031407,122031428
121031407,121031410
121031408,126021501
121031408,126021500
121031408,121011399
121031408,121011398
121031408,121011402
121031408,122031427
121031408,121031407
121031409,121031411
121031409,126021500
121031409,121031407
121031409,121031410
121031410,121031411
121031410,121031407
121031410,121031409
121031410,122031428
121031410,122031432
121031411,121021403
121031411,121031412
121031411,126021500
121031411,126011495
121031411,126011496
121031411,121031409
121031411,121031410
121031411,122031432
121031412,121021406
121031412,121021403
121031412,121031411
121031412,121021577
121031412,121021579
121031412,126011496
121041413,121041415
121041413,121041416
121041413,121011402
121041413,121011401
121041413,121041414
121041414,121041416
121041414,121011401
121041414,121011400
121041414,121041413
121041414,121041417
121041415,121041413
121041416,121041413
121041416,121041414
121041416,121041417
121041417,121041416
121041417,121041414
122011418,122031430
122011418,122011419
122011418,122031427
122011419,122031430
122011419,122031429
122011419,122011418
122021420,122021422
122021421,122021423
122021421,122031432
122021422,122021423
122021422,122021420
122021423,122021421
122021423,122021422
122031424,122031430
122031424,122031429
122031424,122031426
122031424,122031425
122031424,122031428
122031425,122031426
122031425,122031424
122031425,122031431
122031425,122031428
122031425,122031432
122031426,122031429
122031426,122031424
122031426,122031425
122031426,122031431
122031427,122031430
122031427,122011418
122031427,121031408
122031427,121031407
122031427,122031428
122031428,122031430
122031428,122031424
122031428,122031425
122031428,122031427
122031428,121031407
122031428,121031410
122031428,122031432
122031429,122031430
122031429,122031426
122031429,122031424
122031429,122011419
122031430,122031429
122031430,122031424
122031430,122011419
122031430,122011418
122031430,122031427
122031430,122031428
122031431,122031426
122031431,122031425
122031432,121031411
122031432,122021421
122031432,122031425
122031432,122031428
122031432,121031410
123011433,123011434
123011433,123011435
123011433,123031448
123011433,127011506
123011433,123031446
123011434,123011433
123011434,123011435
123011434,127011506
123011435,123021437
123011435,123021438
123011435,123011433
123011435,123011434
123011435,123021444
123011435,127011506
123011435,123031446
123021436,123021437
123021436,123021439
123021436,123021441
123021436,123021444
123021436,123031446
123021437,123021438
123021437,123021436
123021437,123021441
123021437,123021443
123021437,123011435
123021437,123021444
123021438,123021437
123021438,123021440
123021438,123021443
123021438,123011435
123021438,127011506
123021439,123021436
123021439,123021441
123021439,107041147
123021439,127031524
123021439,128021533
123021439,128021535
123021439,128021607
123021439,123031446
123021440,127031600
123021440,123021438
123021440,123021441
123021440,123021443
123021440,127011506
123021440,123021442
123021440,127031524
123021440,127031522
123021441,123021437
123021441,123021436
123021441,123021440
123021441,123021439
123021441,123021443
123021441,127031524
123021442,123021440
123021442,127031524
123021442,127031522
123021443,123021437
123021443,123021438
123021443,123021440
123021443,123021441
123021444,123021437
123021444,123021436
123021444,123011435
123021444,123031446
123031445,114021285
123031445,123031447
123031445,107021135
123031445,123031446
123031446,123021436
123031446,123021439
123031446,123011433
123031446,123011435
123031446,123021444
123031446,123031448
123031446,107041147
123031446,123031447
123031446,107021135
123031446,123031445
123031447,123031448
123031447,124021456
123031447,114021285
123031447,123031445
123031447,123031446
123031447,114021289
123031448,123011433
123031448,127011506
123031448,124031465
123031448,127011505
123031448,124021456
123031448,123031447
123031448,123031446
124011449,103031075
124011449,124011451
124011449,103011061
124011449,103031071
124011449,124011452
124011449,124021456
124011450,124031459
124011450,124011454
124011450,124021456
124011451,124011453
124011451,124011455
124011451,103031075
124011451,115031299
124011451,124011454
124011451,115031300
124011451,124041468
124011451,124011449
124011451,124011452
124011452,124011455
124011452,124011451
124011452,124011449
124011452,124021456
124011453,124011455
124011453,124011451
124011453,124011454
124011453,124021456
124011454,124031459
124011454,124011450
124011454,124011453
124011454,124011451
124011454,124031458
124011454,124041468
124011454,124021456
124011455,124011453
124011455,124011451
124011455,124011452
124011455,124021456
124021456,124031459
124021456,124011450
124021456,124011453
124021456,124011455
124021456,123031448
124021456,124031465
124021456,124031463
124021456,124011454
124021456,103011061
124021456,124011449
124021456,124011452
124021456,123031447
124021456,101051540
124021456,114021289
124031457,124031464
124031457,124031462
124031457,124051581
124031457,124031458
124031458,124031464
124031458,124031459
124031458,116021312
124031458,124031457
124031458,116031316
124031458,124051581
124031458,124011454
124031458,124041468
124031459,124031461
124031459,124031464
124031459,124011450
124031459,124031460
124031459,124031463
124031459,124011454
124031459,124031458
124031459,124021456
124031460,124031461
124031460,124031459
124031460,124031463
124031461,124031464
124031461,124031459
124031461,124031462
124031461,124031460
124031461,124031463
124031462,124031461
124031462,124031464
124031462,124031457
124031462,124051581
124031462,124031463
124031463,124031461
124031463,124031459
124031463,124031462
124031463,124051470
124031463,124051469
124031463,124051581
124031463,124031465
124031463,124031460
124031463,127011592
124031463,127011505
124031463,127021518
124031463,124021456
124031464,124031461
124031464,124031459
124031464,124031462
124031464,124031457
124031464,124031458
124031465,123031448
124031465,124031463
124031465,127011505
124031465,124021456
124041466,115031300
124041466,124041467
124041466,124041468
124041467,115041301
124041467,116021312
124041467,115031300
124041467,124041466
124041467,124041468
124041468,116021312
124041468,124011451
124041468,124011454
124041468,115031300
124041468,124031458
124041468,124041466
124041468,124041467
124051469,116031318
124051469,124051470
124051469,124051580
124051469,124031463
124051469,127021518
124051470,124051469
124051470,124051580
124051470,124051581
124051470,124031463
124051580,116031317
124051580,116031319
124051580,116031318
124051580,124051470
124051580,124051469
124051580,124051581
124051581,116031317
124051581,124031462
124051581,124031457
124051581,116031316
124051581,124051470
124051581,124051580
124051581,124031463
124051581,124031458
125011473,120031396
125011473,120011384
125011473,125021477
125011473,125011586
125011473,125041492
125011473,125011583
125011475,120031575
125011475,120031396
125011475,125011586
125011475,119011355
125011582,125011586
125011582,125031483
125011582,125031481
125011582,125011584
125011582,125011583
125011583,125011473
125011583,125011586
125011583,125041492
125011583,125031481
125011583,125011582
125011584,125031479
125011584,125011586
125011584,125031483
125011584,125011582
125011584,125011587
125011584,125011585
125011585,125011586
125011585,125011584
125011585,125011587
125011586,120031396
125011586,125011473
125011586,125011475
125011586,125011584
125011586,125011582
125011586,125011587
125011586,125011583
125011586,125011585
125011586,119011355
125011587,125031479
125011587,125011586
125011587,125011584
125011587,125011585
125011587,119011361
125011587,119011355
125021476,126021497
125021476,126011495
125021476,126011496
125021476,115011296
125021476,125021478
125021476,125041489
125021476,125041490
125021477,126021503
125021477,126021497
125021477,125021478
125021477,125041489
125021477,125011473
125021477,125041492
125021478,126021497
125021478,125021477
125021478,125021476
125021478,125041489
125031479,125031480
125031479,119011354
125031479,125031483
125031479,125011584
125031479,125011587
125031479,119011361
125031480,119011354
125031480,125031479
125031480,125031484
125031480,125031483
125031480,127021513
125031480,127021515
125031480,125031487
125031481,125031484
125031481,125031485
125031481,125031483
125031481,125041492
125031481,125011582
125031481,125011583
125031482,116031318
125031482,116011308
125031482,125041588
125031482,125031486
125031482,125031484
125031482,125031485
125031482,125041589
125031482,127021519
125031482,127021521
125031483,125031480
125031483,125031479
125031483,125031484
125031483,125031485
125031483,125031481
125031483,125011584
125031483,125011582
125031484,125031480
125031484,125031486
125031484,125031485
125031484,125031482
125031484,125031483
125031484,125031481
125031484,125031487
125031485,125041588
125031485,125031484
125031485,125031482
125031485,125041589
125031485,125031483
125031485,125041492
125031485,125031481
125031486,125031484
125031486,125031482
125031486,127021519
125031486,127021515
125031486,125031487
125031487,125031480
125031487,125031486
125031487,125031484
125031487,127021515
125041489,125041491
125041489,125021477
125041489,125021478
125041489,125021476
125041489,125041490
125041489,125041492
125041490,115011296
125041490,125041491
125041490,115011290
125041490,125021476
125041490,125041489
125041491,125041493
125041491,115011290
125041491,125041494
125041491,125041489
125041491,125041490
125041491,125041589
125041491,125041492
125041492,125041491
125041492,125021477
125041492,125041489
125041492,125031485
125041492,125041589
125041492,125011473
125041492,125031481
125041492,125011583
125041493,116011308
125041493,125041491
125041493,116011307
125041493,125041494
125041493,125041588
125041493,125041589
125041494,115011291
125041494,125041493
125041494,125041491
125041494,115011290
125041494,116011307
125041588,125041493
125041588,116011308
125041588,125031485
125041588,125031482
125041588,125041589
125041589,125041493
125041589,125041491
125041589,125041588
125041589,125031485
125041589,125031482
125041589,125041492
126011495,121031411
126011495,126021497
126011495,126021500
126011495,126011496
126011495,125021476
126011496,121021406
126011496,121031412
126011496,121031411
126011496,126011495
126011496,115011296
126011496,115011558
126011496,125021476
126021497,126021503
126021497,126021500
126021497,126011495
126021497,126021591
126021497,125021477
126021497,125021478
126021497,125021476
126021498,126021501
126021498,126021591
126021498,126021499
126021498,126021590
126021499,126021501
126021499,126021498
126021500,121031411
126021500,126021501
126021500,126021497
126021500,126011495
126021500,126021591
126021500,121031408
126021500,121031407
126021500,121031409
126021501,126021500
126021501,126021591
126021501,126021498
126021501,126021499
126021501,121011399
126021501,121031408
126021503,126021497
126021503,126021591
126021503,125021477
126021590,126021591
126021590,126021498
126021591,126021503
126021591,126021501
126021591,126021497
126021591,126021500
126021591,126021498
126021591,126021590
127011504,127011595
127011504,127011594
127011504,127021509
127011504,127031600
127011504,127031599
127011504,127031598
127011504,127021512
127011505,127011593
127011505,127011595
127011505,127021510
127011505,123031448
127011505,127011506
127011505,124031465
127011505,127011592
127011505,124031463
127011505,127011597
127011505,127021518
127011506,127011596
127011506,127031600
127011506,123021438
127011506,123021440
127011506,123011433
127011506,123011434
127011506,123011435
127011506,123031448
127011506,127011505
127011506,127011597
127011592,124031463
127011592,127011505
127011593,127011595
127011593,127011594
127011593,127021509
127011593,127021510
127011593,127011505
127011594,127011593
127011594,127011595
127011594,127021509
127011594,127011504
127011595,127011593
127011595,127011596
127011595,127011594
127011595,127031600
127011595,127011505
127011595,127011597
127011595,127011504
127011596,127011595
127011596,127031600
127011596,127011506
127011596,127011597
127011597,127011596
127011597,127011595
127011597,127011506
127011597,127011505
127021509,127011593
127021509,127011594
127021509,127021510
127021509,127011504
127021509,127021514
127021509,127021517
127021509,127021512
127021509,127021520
127021510,127011593
127021510,127021509
127021510,127011505
127021510,127021518
127021510,127021519
127021510,127021521
127021510,127021514
127021510,127021517
127021511,127031598
127021511,127031601
127021511,127031523
127021511,119011354
127021511,127021512
127021511,127021513
127021512,127021509
127021512,127031598
127021512,127031601
127021512,127011504
127021512,127021513
127021512,127021511
127021512,127021520
127021513,125031480
127021513,119011354
127021513,127021512
127021513,127021516
127021513,127021511
127021513,127021515
127021513,127021520
127021514,127021509
127021514,127021510
127021514,127021517
127021514,127021520
127021515,125031480
127021515,125031486
127021515,127021519
127021515,127021513
127021515,127021516
127021515,125031487
127021516,127021519
127021516,127021517
127021516,127021513
127021516,127021515
127021516,127021520
127021517,127021509
127021517,127021510
127021517,127021519
127021517,127021514
127021517,127021516
127021517,127021520
127021518,127021510
127021518,116031318
127021518,124051469
127021518,124031463
127021518,127011505
127021518,127021521
127021519,127021510
127021519,125031486
127021519,125031482
127021519,127021521
127021519,127021517
127021519,127021516
127021519,127021515
127021520,127021509
127021520,127021514
127021520,127021517
127021520,127021512
127021520,127021513
127021520,127021516
127021521,127021510
127021521,116031318
127021521,127021518
127021521,125031482
127021521,127021519
127031522,127031600
127031522,123021440
127031522,127031599
127031522,127031598
127031522,127031523
127031522,123021442
127031522,127031524
127031523,119011356
127031523,127031598
127031523,127031601
127031523,119011354
127031523,127021511
127031523,127031524
127031523,127031522
127031523,119011359
127031524,123021440
127031524,123021439
127031524,123021441
127031524,127031598
127031524,127031523
127031524,123021442
127031524,127031522
127031524,119011359
127031524,128021535
127031598,127031599
127031598,127031601
127031598,127011504
127031598,127031523
127031598,127021512
127031598,127021511
127031598,127031524
127031598,127031522
127031599,127031600
127031599,127031598
127031599,127011504
127031599,127031522
127031600,127011596
127031600,127011595
127031600,123021440
127031600,127011506
127031600,127031599
127031600,127011504
127031600,127031522
127031601,127031598
127031601,127031523
127031601,127021512
127031601,127021511
128011529,128021536
128011529,128011531
128011529,128021537
128011529,128011530
128011529,128021538
128011530,128011529
128011530,128011531
128011530,128011603
128011530,128011602
128011531,128011529
128011531,128021536
128011531,119031374
128011531,128011530
128011531,128011602
128011602,128011531
128011602,128011603
128011602,128011530
128011602,128011606
128011603,128011605
128011603,128011530
128011603,128011602
128011603,128011606
128011604,128021537
128011604,128011606
128011605,128011603
128011606,128011603
128011606,128011602
128011606,128011604
128021533,123021439
128021533,107041147
128021533,128021535
128021533,128021537
128021533,128021607
128021534,128021535
128021535,123021439
128021535,127031524
128021535,119011359
128021535,128021533
128021535,128021534
128021535,128021607
128021535,128021538
128021535,128021609
128021536,128011529
128021536,128011531
128021536,128021538
128021537,107041147
128021537,128011529
128021537,128021533
128021537,128021607
128021537,128021538
128021537,128021608
128021537,128011604
128021538,128011529
128021538,128021535
128021538,128021536
128021538,128021537
128021538,128021608
128021538,128021609
128021607,123021439
128021607,128021533
128021607,128021535
128021607,128021537
128021607,128021608
128021607,128021609
128021608,128021537
128021608,128021607
128021608,128021538
128021608,128021609
128021609,128021535
128021609,128021607
128021609,128021538
128021609,128021608
117031337,121041417
121041415,122011418
121031408,122031427
122031431,122021423
121021404,102011030
120021389,120011385
120011385,126021498
126021499,121011400
120011384,126021591
120011384,125011473
128011531,119041382
128011531,119031374
128021536,119031371
128021536,128021535
128021534,119011358
119031372,119011358
